code1,course1,code2,course2
CS-110,Information Computation Communication,CS-110,Information Computation Communication
CS-110,Information Computation Communication,CS-110,Information Computation Communication
CS-110,Information Computation Communication,CS-110,Information Computation Communication
CS-110,Information Computation Communication,CS-110,Information Computation Communication
MATH-110,Advanced linear algebra I,MATH-110,Advanced linear algebra I
EE-203,Electronics II,EE-203,Electronics II
EE-202,Electronics I,EE-202,Electronics I
PHYS-201,General physics III,PHYS-201,General physics III
PHYS-201,General physics III,PHYS-201,General physics III
PHYS-201,General physics III,PHYS-201,General physics III
PHYS-201,General physics III,PHYS-201,General physics III
HUM-203,Histoire de l'Asie contemporaine A,HUM-324,Histoire de l'Asie contemporaine B
PHYS-101,General physics I,PHYS-101,General physics I
PHYS-101,General physics I,PHYS-101,General physics I
PHYS-101,General physics I,PHYS-101,General physics I
PHYS-101,General physics I,PHYS-101,General physics I
PHYS-101,General physics I,PHYS-101,General physics I
PHYS-101,General physics I,PHYS-101,General physics I
PHYS-101,General physics I,PHYS-101,General physics I
PHYS-101,General physics I,PHYS-101,General physics I
CS-110,Information Computation Communication,CS-110,Information Computation Communication
CS-110,Information Computation Communication,CS-110,Information Computation Communication
CS-110,Information Computation Communication,CS-110,Information Computation Communication
CS-110,Information Computation Communication,CS-110,Information Computation Communication
CS-111,Programmation,CS-111,Programmation
CS-111,Programmation,CS-111,Programmation
CS-111,Programmation,CS-111,Programmation
AR-471,UE J : Territoire et paysage,AR-401,Studio MA1 (Gugger)
AR-476,UE U : Cartography,AR-401,Studio MA1 (Gugger)
EE-520,Advanced analog and RF integrated circuits design I,EE-521,Advanced analog and RF integrated circuits design II
ME-450,Project in Energy,ENG-472,Project in energy management and sustainability I
ME-453,Hydraulic turbomachines,ME-443,Acoustic Hydrodynamic
MATH-261,Discrete optimization,MATH-461,Convexity
MATH-261,Discrete optimization,MATH-460,Combinatorial optimization
MATH-261,Discrete optimization,EE-472,Smart grids technologies
MATH-260,Discrete mathematics,MATH-467,Probabilistic method
MATH-260,Discrete mathematics,MSE-205,Materials mechanics
MATH-260,Discrete mathematics,MATH-261,Discrete optimization
MATH-260,Discrete mathematics,CS-455,Topics in theoretical computer science
MATH-260,Discrete mathematics,MATH-465,Packing and covering
CH-104,Fonctions et réactions organiques I,CH-234,Fonctions et réactions organiques III
CH-104,Fonctions et réactions organiques I,CH-435,Catalytic asymmetric reactions in organic chemistry
CH-104,Fonctions et réactions organiques I,CH-432,Structure and reactivity
CH-104,Fonctions et réactions organiques I,CH-329,Chimie préparative III
CH-104,Fonctions et réactions organiques I,CH-333,Rétrosynthèse
CH-104,Fonctions et réactions organiques I,CH-331,Asymmetric synthesis
MGT-454,Principles of microeconomics,MGT-408,Technology policy and the energy transition
MGT-454,Principles of microeconomics,MGT-431,Information : strategy & economics
CH-101,Chemical equilibria and reactivity ,CH-201,Analyse structurale
CH-102,Atomes ions molécules et fonctions,CH-233,Fonctions et réactions organiques II
CH-102,Atomes ions molécules et fonctions,CH-230,Chimie organique TP
CH-102,Atomes ions molécules et fonctions,CH-239,Chimie préparative I
CH-102,Atomes ions molécules et fonctions,CH-104,Fonctions et réactions organiques I
CH-102,Atomes ions molécules et fonctions,CH-222,Coordination chemistry
CH-102,Atomes ions molécules et fonctions,CH-331,Asymmetric synthesis
CH-102,Atomes ions molécules et fonctions,CH-201,Analyse structurale
MATH-463,Mathematical modelling of behavior,MSE-205,Materials mechanics
MATH-467,Probabilistic method,MATH-330,Martingales and applications
EE-445,Microwaves,EE-490,Lab in Acoustics
MICRO-424,Optics laboratories I,MICRO-425,Optics laboratories II
MATH-301,Equations différentielles ordinaires,MATH-423,Differential geometry of framed curves
MATH-301,Equations différentielles ordinaires,CIVIL-515,Flood and dam break waves
MATH-301,Equations différentielles ordinaires,CIVIL-210,Fluids mechanics (For GC)
MATH-301,Equations différentielles ordinaires,BIO-463,Genomics and bioinformatics
MICRO-421,Image optics ,MICRO-424,Optics laboratories I
MICRO-421,Image optics ,MICRO-425,Optics laboratories II
MICRO-421,Image optics ,MICRO-522,Integrated optics
MICRO-422,Lasers : theory and modern applications,MICRO-424,Optics laboratories I
MICRO-422,Lasers : theory and modern applications,MICRO-425,Optics laboratories II
MICRO-422,Lasers : theory and modern applications,MICRO-522,Integrated optics
EE-350,Signal processing,EE-555,Systems and architectures for signal processing
EE-350,Signal processing,EE-451,Image analysis and pattern recognition
EE-350,Signal processing,ENV-542,Advanced satellite positioning
EE-350,Signal processing,BIOENG-448,Fundamentals of neuroengineering
EE-350,Signal processing,EE-472,Smart grids technologies
EE-350,Signal processing,COM-415,Audio signal processing and virtual acoustics
EE-350,Signal processing,EE-540,Optical communications
EE-350,Signal processing,CS-413,Computational photography
EE-350,Signal processing,ENV-548,Sensor orientation
EE-350,Signal processing,COM-514,Mathematical foundations of signal processing
EE-350,Signal processing,COM-500,Statistical signal and data processing through applications
EE-350,Signal processing,EE-512,Biomedical signal processing
EE-350,Signal processing,EE-490,Lab in Acoustics
EE-350,Signal processing,EE-514,Brain computer interaction
EE-350,Signal processing,EE-558,A network tour of data science
EE-350,Signal processing,EE-551,Image communication
EE-350,Signal processing,EE-553,Speech processing
EE-350,Signal processing,EE-554,Automatic speech processing
EE-350,Signal processing,COM-302,Principles of digital communications
EE-350,Signal processing,EE-550,Image and video processing
CIVIL-351,Transportation systems engineering,CIVIL-454,Transport and Telematic
CIVIL-351,Transportation systems engineering,CIVIL-457,Fundamentals of traffic operations and control
CIVIL-350,Conception et gestion des systèmes de transport,CIVIL-452,Exploitation ferroviaire
CIVIL-350,Conception et gestion des systèmes de transport,CIVIL-453,Systèmes de transports
MICRO-511,Image processing I,EE-451,Image analysis and pattern recognition
MICRO-511,Image processing I,MICRO-512,Image processing II
MICRO-511,Image processing I,EE-551,Image communication
MICRO-511,Image processing I,MICRO-421,Image optics 
MICRO-512,Image processing II,EE-451,Image analysis and pattern recognition
MICRO-512,Image processing II,EE-551,Image communication
CIVIL-453,Systèmes de transports,CIVIL-454,Transport and Telematic
CIVIL-453,Systèmes de transports,CIVIL-457,Fundamentals of traffic operations and control
AR-101,Studio BA1,AR-337,Concevoir des structures
AR-101,Studio BA1,AR-401,Studio MA1 (Gugger)
AR-101,Studio BA1,AR-447,UE O : Béton. Matière de construction
AR-101,Studio BA1,AR-102,Studio BA2
AR-102,Studio BA2,AR-337,Concevoir des structures
AR-102,Studio BA2,AR-401,Studio MA1 (Gugger)
AR-102,Studio BA2,AR-447,UE O : Béton. Matière de construction
AR-102,Studio BA2,AR-402,Studio MA2 (Gugger)
MATH-265,Introduction to optimization and operations research,CS-433,Pattern classification and machine learning
MATH-265,Introduction to optimization and operations research,CIVIL-557,Decision-aid methodologies in transportation
MATH-265,Introduction to optimization and operations research,PHYS-433,Semiconductor physics and fundamentals of electronic devices
CIVIL-457,Fundamentals of traffic operations and control,CIVIL-454,Transport and Telematic
MSE-170,Materials I,EE-580,Introduction to the design of mechanical space hardware 
MSE-170,Materials I,MSE-441,Electrochemistry for materials technology
MSE-170,Materials I,MSE-485,Tribology
MSE-170,Materials I,MSE-486,Organic electronic materials - synthesis applications properties
MSE-170,Materials I,MSE-270,Materials II
MSE-170,Materials I,MSE-271,Materials II + Laboratory Work
MSE-170,Materials I,MSE-420,Cementitious materials (advanced)
MSE-170,Materials I,MSE-466,Wood structures properties and uses
MSE-170,Materials I,MSE-464,Assembly techniques
MSE-170,Materials I,MSE-236,Metals and alloys + Laboratory Work
MSE-170,Materials I,MICRO-213,Conversion électromécanique I
MSE-170,Materials I,ME-455,Thermal turbomachines
MSE-170,Materials I,MSE-231,Ceramics structures and properties + TP
MSE-170,Materials I,CIVIL-235,Design of steel structures
MSE-170,Materials I,MSE-103,Technologie et pratique des matériaux
MSE-170,Materials I,CIVIL-331,Dimensioning of Timber structures
MSE-170,Materials I,CIVIL-330,Bridge design
MSE-170,Materials I,CIVIL-532,Materials and structures
MSE-170,Materials I,MSE-471,Biomaterials (pour MX)
MSE-170,Materials I,MICRO-530,Nanotechnology
MSE-170,Materials I,MICRO-534,Advanced MEMS
MSE-170,Materials I,MSE-477,Advanced nanomaterials
MSE-170,Materials I,MICRO-200,Conception de mécanismes I
MSE-170,Materials I,MSE-326,Ceramic and colloidal processing + Laboratory work
MSE-170,Materials I,MSE-204,Thermodynamics for materials science
MSE-170,Materials I,MSE-203,Continuum mechanics 
MSE-170,Materials I,AR-337,Concevoir des structures
MSE-170,Materials I,AR-240,Structures and materials II
MSE-170,Materials I,MSE-208,Materials for microengineering : polymers and ceramics
MSE-170,Materials I,MSE-424,Fracture of materials
MSE-170,Materials I,CIVIL-436,Existing structures : basis
MSE-170,Materials I,CIVIL-437,Existing structures : selected topics
HUM-417,Philosophy epistemology and history of science I,PHYS-426,Quantum physics IV
MATH-468,Numerical methods for electromagnetics,EE-348,Electroacoustics
MATH-468,Numerical methods for electromagnetics,EE-445,Microwaves
MATH-468,Numerical methods for electromagnetics,EE-345,Radiation and antennas
MATH-468,Numerical methods for electromagnetics,EE-490,Lab in Acoustics
MICRO-311,Signals and systems II (for MT),EE-490,Lab in Acoustics
EE-597,Engineering internship credited with master project (master in Electrical and Electronical engineering),EE-200,Electromagnetics I : Transmission lines and waves
EE-597,Engineering internship credited with master project (master in Electrical and Electronical engineering),EE-203,Electronics II
EE-597,Engineering internship credited with master project (master in Electrical and Electronical engineering),EE-280,Electronics
EE-597,Engineering internship credited with master project (master in Electrical and Electronical engineering),EE-203,Electronics II
EE-597,Engineering internship credited with master project (master in Electrical and Electronical engineering),EE-382,Electrical machines (for ME)
ENV-202,Microbiologie pour l'ingénieur,BIO-477,Infection biology
ENV-202,Microbiologie pour l'ingénieur,ENV-422,Concepts in ecological engineering
ENV-202,Microbiologie pour l'ingénieur,ENV-405,Water and wastewater treatment
ENV-202,Microbiologie pour l'ingénieur,ENG-400,Water quality modeling
ENV-202,Microbiologie pour l'ingénieur,ENV-509,Applied wastewater engineering
ENV-202,Microbiologie pour l'ingénieur,ENV-504,Groundwater and soil remediation
ENV-202,Microbiologie pour l'ingénieur,ENV-500,Solid waste engineering
ENV-201,Génie des procédés,ENV-405,Water and wastewater treatment
ENV-201,Génie des procédés,ChE-410,Catalysis for emission control and energy processes
ENV-201,Génie des procédés,ENV-506,Environmental bioprocesses: practical lab
ENV-201,Génie des procédés,ENV-509,Applied wastewater engineering
ENV-201,Génie des procédés,ChE-311,Biochemical engineering
ENV-200,Environmental chemistry,ENG-400,Water quality modeling
ENV-200,Environmental chemistry,ENV-300,Analyse des polluants dans l'environnement
ENV-200,Environmental chemistry,ENV-468,Environnements de travail risques professionnels
ENV-200,Environmental chemistry,ENV-405,Water and wastewater treatment
ENV-200,Environmental chemistry,ENV-507,Fate and behaviour of organic pollutants
ENV-200,Environmental chemistry,ENV-500,Solid waste engineering
CH-442,Photochemistry I,UNIL-102,Chimie générale II (pour BIO+PHA)
CH-442,Photochemistry I,CH-447,Advanced materials for photovoltaics and lighting
CH-442,Photochemistry I,CH-448,Photomedicine
CH-442,Photochemistry I,BIOENG-445,Biomedical optics
HUM-409,Images de la nature I,HUM-409,Images de la nature I
MICRO-310,Signals and systems I (for MT),EE-490,Lab in Acoustics
MICRO-310,Signals and systems I (for MT),MICRO-311,Signals and systems II (for MT)
PHYS-405,Experimental methods in physics,PHYS-328,Physique des nouveaux matériaux
CS-111,Programmation,CS-330,Artificial intelligence
CS-111,Programmation,CS-401,Applied data analysis
CS-111,Programmation,CIVIL-523,Advanced methods in computational solid mechanics
CS-111,Programmation,CS-522,Principles of computer systems
CS-111,Programmation,ENV-547,Design de SIG
CS-111,Programmation,MATH-251,Analyse numérique
CS-111,Programmation,CS-471,Advanced multiprocessor architecture
CS-111,Programmation,CIVIL-260,Computer-aided engineering (for GC)
CS-111,Programmation,CS-206,Parallelism and concurrency
CS-111,Programmation,BIOENG-450,In Silico neuroscience
CS-111,Programmation,CS-446,Digital 3D Geometry Processing
CS-111,Programmation,CS-116,Project in Informatics
CS-111,Programmation,CS-111,Programmation
CS-111,Programmation,COM-402,Information security and privacy
CS-111,Programmation,CS-422,Database systems
CS-111,Programmation,COM-407,TCP/IP networking
CS-111,Programmation,MGT-432,Data science for business
CS-111,Programmation,ENG-466,Distributed intelligent systems
CS-111,Programmation,MATH-350,Introduction to the finite elements method
CS-111,Programmation,CIVIL-321,Modélisation numérique des solides et structures
CS-111,Programmation,BIO-463,Genomics and bioinformatics
CS-111,Programmation,MATH-468,Numerical methods for electromagnetics
CS-111,Programmation,MATH-251,Analyse numérique
CS-111,Programmation,COM-301,Network security
CS-111,Programmation,ENG-274,Programmation Matlab
CS-111,Programmation,CS-322,Introduction to database systems
CS-111,Programmation,CS-323,Introduction to operating systems
CS-111,Programmation,CS-320,Computer language processing
CS-111,Programmation,CS-321,Informatique du temps réel
CS-111,Programmation,CS-112,Programmation II
CS-111,Programmation,ENV-270,Information technology for engineer
CS-111,Programmation,CS-305,Software engineering
CS-111,Programmation,CS-112,Programmation II
CS-111,Programmation,ENG-209,Object-oriented programming and design
CS-111,Programmation,CS-452,Foundations of software
CS-111,Programmation,CS-212,Reactive programming
CS-111,Programmation,CS-473,Embedded systems
CS-111,Programmation,CS-108,Practice of object-oriented programming
CS-111,Programmation,CS-211,Introduction to visual computing
CS-111,Programmation,MATH-251,Analyse numérique
CS-111,Programmation,MICRO-455,Applied machine learning
CS-111,Programmation,FIN-525,Financial big data
CS-111,Programmation,CS-112,Programmation II
CS-111,Programmation,CS-323,Introduction to operating systems
CS-111,Programmation,CS-111,Programmation
CS-111,Programmation,CS-472,Design technologies for integrated systems
CS-111,Programmation,MATH-351,Advanced numerical analysis
CS-111,Programmation,EE-555,Systems and architectures for signal processing
CS-111,Programmation,COM-503,Performance evaluation
CS-111,Programmation,EE-490,Lab in Acoustics
CS-111,Programmation,CS-111,Programmation
CS-111,Programmation,CS-489,Personal interaction studio
CS-111,Programmation,CS-111,Programmation
CS-111,Programmation,MATH-250,Analyse numérique
CS-111,Programmation,MATH-150,Analyse numérique
CS-111,Programmation,MATH-458,Programming concepts in scientific computing
CS-111,Programmation,CS-207,Projet programmation système
CS-111,Programmation,MSE-370,Materials modelling 
CS-111,Programmation,MATH-454,Parallel and high-performance computing
CS-111,Programmation,EE-310,Microprogrammed Embedded Systems
CS-111,Programmation,MATH-453,Computational linear algebra
CS-111,Programmation,CS-112,Programmation II
CS-111,Programmation,MATH-451,Numerical approximation of PDE's I
HUM-419,Mythes de la Méditerranée ancienne I,HUM-419,Mythes de la Méditerranée ancienne I
