SubjectID	Summary_EN
1680358076	Are our cognitive functions (e.g. perception, language) due to nature or nurture? While extreme positions are today less prevalent, the debate is ongoing. We will discuss empirical findings supporting either position, inviting students to critically assess and integrate various positions.
1581731065	The assessment of academic performance is an integral part of the educational system. This Social Psychology course aims at presenting the contextual (e.g., competition) and social factors (e.g., social class, stereotypes) that have the potential to impact academic performance.
1803280149	The issue of both the origins and the end of mankind and the universe was simultaneously asked by religions and major myths as well as Western science starting in the XVIIth century.
444503507	Using sociology of work and life course perspective, we will adress the construction of careers and the building of professional identity with case studies among engineers and/or managers.
1580215916	The course aims to develop students':1) understanding of the importance of research integrity and of the ethical issues that the engineer may face in his/her professional activity; 2) capacity to reflect on these issues, in order to make their own judgement and imagine possible solutions.
1908418130	This workshop-course deals with the development of mobility-related technologies in Switzerland in the 19th and 20th centuries. Thanks to the interactive analysis of period documents (sources), the student develops an awareness of the relationship between the technological and the social.
80958519	The aim of the course is to understand human behavior and interpersonal relationships of people working in organizations.
1580214098	This course provides an introduction to the topic of entrepreneurship, the process of new firm creation and the commercialization of technologies.
1580213986	This course provides basic knowledge about the various intellectual property rights that every engineer and scientist has to deal with. Students will become familiar with the legal systems pertaining to patents, trademarks and copyright.
1581734848	Digital Cultures and Humanities is a new challenge for computer science, engineering, humanities and social sciences who need to learn to cooperate. The course provides an overview of issues at the frontier of this rapidly developing field.
1581734729	This seminar deals with the field of beliefs, individual and collective, and tries to understand how certain popular beliefs have been interpreted and combatted by religious, scientific and politic elites.
1680358144	This course will examine the main challenges faced by emerging and developing countries. Students will concentrate on concrete development projects focusing on poverty alleviation, urban and rural development, social entrepreneurship and essential technologies.
1803277152	This course in 'Identity Cultures and Diversity' is an introduction to Japan's culture. It gives keys of understanding to facilitate students' future professional stay in this archipelago. It explains the specificities of Japanese identity embedded in tradition and innovation.
1680358821	Describe cognitive and cerebral processes underlying memory and self processes.Identify differences and similarities between neurobiological and clinical approaches.Understand theoretical and clinical concepts underlying psychoanalysis and their scientific implications.
1818673603	The course aims to make students aware of the importance of emerging markets in the global innovation landscape. It offers a set of tools to model product/service innovations in the context of emerging markets.
1908419376	With the advent of renewable energy and non-conventional fossil fuels, our energy system is becoming increasingly complex. A growing demand for energy in a resources constrained world, our energy system will face an increasing number of risks concerning supply, economics, and major accidents.
1580939449	This course offers 2 options: 'innovate' highlights the diversity of practices in the field of design through a project oriented towards speculating on recent technologies; 'filming' studies the question of cinematographic techniques and the making of a short movie.
445435350	The course provides knowledge on urbanization processes in China and modes of living in Chinese cities. It examines current issues in historic and comparative perspective through the critical study of urban policies and social practices of inhabitants.
1580216498	"The media frequently report on trendy studies that have been conducted in experimental cognitive psychology, and which inform the public on ""human functioning"" and its causes. We teach students basic skills and requirements when performing, understanding and comprehending such studies."
901865880	This course provides theoretical and methodological foundations for a sociological approach of media (particularly sports media). It helps students to think critically the media culture and its effects.
445483403	This course proposes to develop a critical thinking about the Internet by pointing out many issues it shares with urbanity, from city scale to world scale.
405250632	This course analyzes the western musical repertoire allying humor, funny and serious. It leads to group written projects (or individual projects) on a specific topic related to this issue.
1680359735	This course offers practical teaching that allows to acquire the bases of graphic design and to understand the stakes, the various fields of application, the techniques and the conventions of that discipline.
249749117	This course offers practical teaching that allows acquiring the bases of industrial design by confronting the students with the creation of an object. The results in a functional prototype made in collaboration with an artisan or a local company.
1580217350	"The course in an open approach to the constructions of Nature by different sciences and cultures. It emphasises the plurality of appearances of the object called ""Nature"" and the roles which it plays or are given to it, notably in opposition to the artificial."
249735302	This course will present the legal frame applicable to specific technical issues in various fields, among which computer science, ecology, genetics and construction.
1908425640	Students understand the big energy problems in a socio-economic perspective, without loosing sight of the technological and environmental challenges. They analyze and discuss scientific articles and develop a research project.
1908428435	In this course students are confronted with ethical issues that engineers may face in their professional activity, such as: controversial technological innovations, conflicts of interest, environmental and societal impact of technology, scientific projects in countries of the South
249730357	This course is a first initiation to the framework of contemporary globalisation, with a particular focus on geographical space and politics. It includes a long-term/short term perspective to show the peculiarity of the present-day issues at stake. It proposes cartography as a language of thinking.
249730431	The Machine-Man has become real. From electronic prosthetics to bio-inspired robotics, the human body has become a hybrid, in part technological. Our environment, our work, our behavior, and our styles of life are modeled by machines.
1580220001	The course considers central themes in the philosophy of science, such as scientific realism and the ontology of physics. Starting from the debate between Leibniz and Newton about space and time, we move on to the transition from classical to quantum physics and the explanatory role of mathematics.
1580217244	The class aims at introducing to the study of disputes about big artistic exhibitions.
1580219781	The course explores the myths and the main texts of ancient cultures (Biblical World, Greece, Rome, Egypt). Exploring their meanings, their receptions, it helps us better understand the heterogeneous nature of our own culture.
1580220177	This Social Psychology course is concerned with the empirical study of motivation. Students will acquire relevant knowledge (the determinants and consequences of motivation in academic and organizational settings) and relevant competences (epistemic, methodological and statistical).
249735026	This course provides a general introduction to Swiss history, its culture, its economy and its political system since 1848 until today.
249735109	Based on the knowledge acquired during the fall semester course (Understanding modern Switzerland I), students are asked to work by group of 3-4 students and prepare a paper on a topic previously discussed with the teachers.
1803659663	This course is intended to contribute to the students' knowledge of crucial issues related to the phenomenon known as globalization, namely: humanitarianism, public health and development.The course critically examines a number of practices, the politics, interests and visions of stakholders.
1580220255	90% of the inventions never become innovations. How then the actors face such incertitude? We will listen to the testimony of entrepreneurs from startup, then collectively analyzed during the class from the sociology of innovation.
1580220027	Understand and discuss central issues in the philosophy of life sciences, for instance that of reductionism. Transpose problems and arguments from one debate to another. Evaluate the impact of the scientific worldview to the proper understanding of our human nature.
1580217043	The students will understand the factors which affect the learning of professionals (such as engineers or teachers). They will understand differences between learning during (a) initial training, (b) induction into the workplace, and (c) the on-going development of experienced professionals.
1680359353	The course objectives are:1. to get more familiar with China's internationalization process.2. to build a research question and realize an interview (1st semester).3. to write a reseach project on the topic (2nd semester).
1680360041	This class is about organization management, going from entrepreneurship to people management in corporations, public administration or non profit organization studies. In particular, participants will learn to manage projects and practice leadership.
1803284776	Can one be a scientist and a believer at the same time? Is science the enemy of faith? Should a scientist always be an atheist or an agnostic? These are some of the questions dealt with in this seminar. Its purpose is to present the various forms of the debate between science and religion.
1803285306	This course offers a multidisciplinary perspective on emotions. While addressing this topic, speakers from different faculties will shed light on their own way of practicing research.Passive knowledge of French required.
1156258190	Students write an individual minor thesis on a subject of their choice related to the program and potentially to their academic field. Regular tutoring sessions and workshops contribute to the further development of research, writing and communication skills.
1705590	We study the fundamental concepts of analysis, calculus and the integral of real-valued functions of a real variable.
1658044571	We study the fundamental concepts of analysis, calculus and the integral of real-valued functions of a real variable.
1748172	Study of fundamental concepts of analysis and differential/integral calculus of univariate functions.
1657415100	We study the fundamental concepts of analysis, calculus and the integral of real-valued functions of a real variable.
1658061639	The purpose of the course is to introduce the basic notions of linear algebra and to prove rigorously the main results of the subject.
1772095	The purpose of the course is to introduce the basic notions of linear algebra and its applications.
1657417551	The purpose of the course is to introduce the basic notions of linear algebra and its applications.
1773797	This course is an introduction to various aspects of  geometry using of algebraic and analytic methods.
1769357011	This course aims to reveal 3 of the founding principles of geometry. 1/ as an essential mathematic technique in the process of the conception of a project 2/ as a privileged field for parametric modeling software3/ as a component of the history of the culture of architecture.
1775642	The course introduces the basic notions of probability and statistical inference, with an emphasis on concepts and methods.
1179245	The student will learn how to solve numerically some relevant mathematical problems. The theoretical properties of these methods will be discussed.
1774642	This course presents the basic objects and tools of analysis from an infinitesimal point of view: polynomials, exponentials, logarithms, trigonometric functions, Taylor series, differentiation and integration.
1772230	To learn the basic tools of vector analysis and complex analysis.
3855141	Introduction to vector calculus and Fourier series.
1772235	The course gives an to concepts, methodes and techniques in complexe analysis, Lebesgue integration, analysis in infinite dimensional vector spaces and operator theory.
129609800	The aim of this course is to study in more detail the basic notions of algebra, in particular the notion of groups.
24346308	We study, rigorously and in depth, metric spaces and the foundations of general topology.
1898551900	We study, rigorously and in depth, metric spaces and the foundations of general topology.
24346316	We begin by recalling the purely axiomatic framework of topology, in particular products of spaces.  We then study the notions of separability and connectivity, global and local.  Finally we consider constructions of spaces as quotients and the notion of homotopy.
1775637	This course is an introduction to probability theory for student in the Mathematics section. Starting from the axioms of the theory, the course presents the concepts of combinatorial analysis, the notions of discrete and continuous random variables and vectors, and the basic limit theorems.
1775647	Introduction to notions of probability and basic statistics.
1776377	This course provides an introduction to the mathematical treatment of the theory of statistical inference using the concept of likelihood as a unifying theme.
1685158711	Study of structures and concepts that do not require the notion of continuity. Graph theory, or study of general countable sets are some of the areas that are covered by discrete mathematics. Emphasis will be laid on structures that the students will see again in their later studies.
1771652313	Introduction to the main optimization algorithms.
1898553613	Systems of first order partial differential equations: quasi-linear equations, Cauchy problem, caracteristics method, evolution linear equations, Cauchy-Kowalewski theorem.
2229035	The course gives an introduction to the theory of ordinary differential equations, in particular local and global existence of solutions, asymptotic behavior, stability of fixed points and applications, such as dynamical systems or biology.
24345947	We provide a rigourous treatment of Lebesgue measure and the Lebesgue integral andthen study abstract measure spaces.
1772085	The aim of this course is to introduce and study some of the notions of algebra which are especially useful in applications.
1898557621	The students will solidify their knowledge of algebra. They will use the structure theorem of finitely generated modules over principal ideal domains. We will study simple, indecomposable, projective and injective modules. We will construct their tensor products and localization.
4148121	Algebraic number theory is the study of the properties of solutions of polynomial equations with integral coefficients; Starting with concrete  problems, we then introduce more general notions like algebraic number fields, algebraic integers, units, ideal class groups...
24346085	This cours is an introduction to Galois theory which focuses on the study of symmetries of the set of roots of polynomials. Galois theory is an essential topic for many areas of mathematics: number theory, algebraic geometry, topology...
837370054	Set Theory as a foundational system for mathematics.Relative consistency of the Axiom of Choice and the Continuum Hypothesis.
1802451772	We introduce finite dimensional semisimple Lie algebras and establish theclassification theorem.
47977389	Differentiable manifolds are everywhere. They are the places where calculus  develops invariantly (coordinate free). This course is an introduction to the subject. We shall study basic notions and prove the main basic theorems in this subject.
1774512	Introduction to the theory of martingales in discrete time, in particular convergence and optional sampling theorems. Application to branching processes. Introduction to Brownian motion and its main properties.
1585747148	This course introduces the theory of stochastic processes including Markov chains in discrete and continuous time, Poisson processes, and renewal processes. The use of these processes is illustrated in various areas of applications.
1583926565	Regression modelling is a basic tool of statistics, because it describes how one variable may depend on another. The aim of this course is to familiarize students with the basis of regression modelling, and of some related topics.
129699210	A first course in statistical time series analysis and applications, including practical work.
354383074	Introduction to the finite element method for the numerical solution of differential problems in one or several dimensions. Mathematical aspects, numerical algorithms, application to diffusion, transport and reaction problems of physical relevance
1578290162	The student will learn state-of-the-art algorithms for solving ordinary differential equations, nonlinear systems, and optimization problems. Moreover, the analysis of these algorithms and their efficient implementation will be discussed in some detail.
128314283	The course aims to introduce the basic concepts and results of modern Graph Theory with special emphasis on those topics and techniques that have proved to be applicable in theoretical computer science and in practice during the pastforty years.
230597543	Field of mathematics with close connections to the foundation of mathematics and theoretical computer science. The course is centered on 1st order logic and the intricate relations between syntax and semantics.
1802440133	The student applies the acquired skills to a theoretical or applied research project.
2348799	Getting access to the concept of measures and probabilities, to that of Lebesgue's integral as well as to the idea of Fourier.
1802553523	"This is an introductory course on ""Linear Elliptic Partial Differential Equations""."
1898563805	The Differential Geometry of curves, tubes &amp; ribbons
1685303560	Introduction to the mathematical theory of stochastic calculus: construction of the Itô stochastic integral for a semimartingale, proof of Itô's formula, introduction to stochastic differential equations, to the Girsanov theorem and the Feynman-Kac formula.
837368471	The course provides a rigourous measure theory based introduction to probability. We treat the various forms ofconvergence for random variables up to convergence in distribution.
1898576185	Lattice models consist of (typically random) objects living on a periodic graph. We will study some models that are mathematically interesting and representative of physical phenomena seen in the real world.
129871669	In the decades from 1930 to 1950, many rank-based statistics were introduced. These methods were received with much interest, because they worked under weak conditions. Starting in the late 1950, a theory of robustness was added. The course gives an overview of these two theories.
47980922	The course aims to develop certain key aspects of the theory of statistics, providing a common general framework for statistical methodology. While the main emphasis will be on the mathematical aspects of statistics, an effort will be made to balance rigor and relevance to statistical practice.
4150874	Multivariate statistics deals with data consisting of vectors, where each observation is made on a collection of variables.Uncovering the associations between these variables is the main objective. The course teaches methods, some old,some new, that were developed for the analysis of such data.
1685212246	Modelling of rare events, such as stock market crashes, storms and catastrophic structural failures, is important. This course will describe the special models and methods that are relevant to such modelling, including the mathematical bases, statistical tools and applications.
1497044684	The aim of the course is to give a theoretical and practical knowledge of the finite element method for two and three dimensional elliptic and mixed partial differential equations.
230301204	In this course we will introduce and study numerical integrators for multi-scale (or stiff) differential equations and dynamical systems with special geometric structures (symplecticity, reversibility, first integrals, etc.). These numerical methods are important for many applications.
354984919	The course provides an introduction to scientific computing. Several numerical methods are presented for the computer solution of mathematical problems arising in different applications. The software MATLAB is used to solve the problems and verify the theoretical properties of the numerical methods.
1497047397	The aim of this course is to provide the background in scientific computing. The class includes a brief introduction to basic programming in c++, it then focus on object oriented programming and c++ specific programming techniques.
1685197312	Introduction to the development, analysis, and application of computational methods for solving conservation laws with an emphasis on finite volume, high-order essentially non-oscillatory schemes, and discontinuous Galerkin methods.
129686166	The guiding question of Combinatorial Optimization is: How do I efficiently select an optimal solution among a finite but very large set of alternatives? We will address the solution of this question in the context of classical discrete optimization problems.
129687015	Convexity is fundamental concept in mathematics.  This course is an introduction to convexity and its ramifications in high-dimensional Geometry.
1898563769	Convexity is fundamental concept in mathematics.  This course is an introduction to convexity and its ramifications in high-dimensional Geometry.
129688728	Discrete choice models allow for the analysis and prediction of individuals' choice behavior. The objective of the course is to introduce both methodological and applied aspects, in the field of marketing, transportation, and finance.
1584194448	The aim of the course is to apply the theory of martingales in the context of mathematical finance. The course provides a detailed study of the mathematical ideas that are used in modern financial mathematics. Moreover, the concepts of complete and incomplete markets are discussed.
1771017288	Participants of this course will be exposed to computational techniques frequently used in mathematical finance applications. Emphasis will be put on the implementation and practical aspects.
1807734531	The student applies the acquired skills to a theoretical or applied research project.
243791097	The student applies the acquired skills to a theoretical or applied research project.
243791456	The student applies the acquired skills to a theoretical or applied research project.
355561756	The student makes an industrial internship in a field where his/her skills in computational science and engineering are brought out.
426521225	The student makes an industrial internship in a field where his/her skills in mathematics are brought out.
652077020	The student makes an industrial internship in a field where his/her skills in mathematics are brought out. If the student has decided to make a minor, the internship will last 8 weeks only.
967657884	The student applies the acquired skills to a theoretical or applied research project.
132426961	The student applies the acquired skills to a theoretical or applied research project.
1927284144	This course aims to acquire the basic concepts allowing the creation of documents relating to mechanical engineering by classical pathway (drawing on paper) and electronically (using DAO software). Acquired concepts will enable to implement plans, within the standards
1927284194	This course aims to acquire the basic concepts allowing the creation of documents relating to mechanical engineering by classical pathway (drawing on paper) and electronically (using DAO software). Acquired concepts will enable to implement plans, within the standards
1776023686	This course aims to provide a concise understanding of how materials and structures react to loads. It covers the basics of stress and strain in multi dimensions, deformation and failure criteria. The course is tailored to problems students from micro-engineering might encounter.
1770844214	This course aims to provide a concise understanding of how materials and structures react to loads. It covers the basics of stress and strain in multi dimensions, deformation and failure criteria. The course is tailored to problems students from micro-engineering might encounter.
126877750	The student acquires the basics of stress analysis and deformation of linear elastic beams subjected to traction, shear, torsion, flexure; the influence coefficients an energy method to analyze statically determined and indetermined structures; rupture criteria.
1771703752	The course introduces the basic concepts of thermodynamics and heat transfer, and thermodynamic properties of matter and their calculation. The students will master the concepts of heat, mass, and momentum conservation, and apply these concepts to thermodynamic cylces and energy conversion systems.
1887887330	We will study the working principles and physics of essential mechanical components for diverse applications in engineering mechanics.  The course will serve as a vehicle to introduce and synthesize new mechanisms to strengthen the often-intuitive design processes.
1578086108	Provides the students with basic notions and tools for the analysis and control of dynamic systems. Shows them how to design controllers and analyze the performance of controlled systems.
1499247990	Provides the students with basic notions and tools for the analysis and control of dynamic systems. Shows them how to design controllers and analyze the performance of controlled systems.
1774762	The student develops an awareness of vibration problems usually encountered by mechanical engineers. He learns to model and analyse discrete and continuous linear systems, to study their behaviour under free and forced motions and to understand some aspects of nonlinear systems.
1774677	Basic lecture in incompressible fluid mechanics
1774797	In this course, the student gets acquainted with the theoretical aspects of the finite element method, the most commonly used computational technique for solving elliptic problems. He learns to apply the finite element method to simple test cases and to more complex problems faced in practice
146861779	The student applies the acquired skills to an academic or industrial projects.
1775867	The student applies the acquired skills to an academic or industrial projects.
1567044774	The state of the art in the domain of additive production processes (the part is built by material addition without use of a shape tool) will be presented. The main application/benefits/shortcomings of thecommon additive processes as well as techological and economical issues will be discussed.
1773647	The goal of this course is to expose the student to basic computer-aided manufacturing (CAM) modeling concepts, basic mathematical simulation, verification and optimization algorithms and methodologies and their applications.
228390459	Dynamic behavior &amp; performances of material and information flows, from demand to supply in a manufacturing enterprises. Main concept, methods &amp; tools for demand management, production planning &amp; control and inventory management.
1670080322	Some methods are studied for identification of discrete-time linear models using experimental data. The correlation method and spectral analysis are used to identify nonparametric models and the prediction error method to estimate the plant and noise model parameters. Hands-on labs are included.
1657739114	Students will learn how to compute elastic, thermal, and other properties of composites as a function of materials and geometry; understand damage modes and strength limits for various classes of composites (polymers, metals, ceramics reinforced with particles or fibers).
1772075	This course will provide the fluid dynamic background to understand how air flows around two- and three-dimensional wings and bodies and to understand the aerodynamics forces and moments acting on the objects as a result of the air flow.
1773402	This course covers the theoretical and practical analysis of two-phase flow and applications. Fundamental two-phase heat transfer in the form of condensation and boiling are studied in detail. Advanced topics such as microchannel two-phase flow, microfinned tubes and oil effects are also handled.
72259536	The student applies the skills acquired in the Energy Minor to an academic or industrial projects.
228377622	Methods for the rational use and conversion of energy in industrial processes : how to analyse the energy usage, calculate the heat recovery by pinch analysis, define heat exchanger network, integrate heat pumps and cogeneration units and realise exergy analysis of energy conversion systems.
1777127	Master lecture on Hydraulic Turbomachines: impulse and reaction turbines,pumps and pump-turbines.
1777132	The student acquires an insight to thermal turbomachinery, the different types of engines in this field (i.e. turbochargers, aeroengines, steam and gas turbines), becomes acquainted with the basic tools for the design and analyses and learns about the directions of future development in the domain.
1772335	Introduction, basic concepts; cavitation bubble collapse; dynamique des cavits; cavitation in vorticalstructures; industrial applications.
1887888382	This course focuses on the physical mechanisms at the origin of the transition of a flow from laminar to turbulent using the hydrodynamic instability theory.
1887888435	This course provides an introduction to the physical phenomenon of turbulence, its probabilistic description and modeling approaches including RANS and LES. Students are equipped with the basic knowledge to tackle complex flow problems in science and engineering practice.
228388747	This course provides practical experience in the numerical simulation of fluid flows, comprising the three fundamental phases of pre-processing (geometry and mesh creation), computation (choice of physical models &amp; numerical methods), and post-processing (quantitative analysis and visualization).
132147064	This lecture will cover anatomy and physiology of the cardiovascular system, biophysics of the blood, cardiac mechanics, hemodynamics and biomechanics of the arterial system, microcirculation and biomechanics of the venous system.
824161299	The basis for a mechanical description of the musculoskeletal system are presented. This description is based on the concepts of solid mechanics, physiology and anatomy of the musculoskeletal system. Concrete examples of the development of implants are also covered.
228381203	Nonlinear systems are analyzed with a view towards controller design. Emphasis is put on Lyapunov stability and nonlinear geometric control methods (exact feedback linearization). Various examples illustrate the theory (pencil/paper &amp; computer simulations).
228383796	The students describe and explain the thermodynamic and operating principles of internal combustion engines and all fuel cell types, identify the determining physical parameters for the operating regimes, the efficiencies and the polluting emissions, and compare the systems against each other.
652077693	The student does an industrial internship in a domain where mechanical engineering skills are brought out.
132424187	The student applies the acquired skills to an academic or industrial project.
352625368	Why are some firms more successful than others?This is the fundamental question of strategy. A key concern of managers is the complex and uncertain relationship between the firm, its strategy, its performance and its environment. You study competition from the perspective of top management.
352632242	This course teaches students the power of marketing strategy in helping business organizations successfully commercialize technological innovations. Students will learn how to understand, create, deliver and manage customer value through goods and services, with a focus on technology.
840844976	Business as usual methods can apply to mature markets, even if less and less.But a kind of Marketing integrating innovation and entrepreneurial values is more and more useful and necessary to act in a context of turbulence or disruption. This is a highly impacting trend for B2B marketing.
1899816746	"This course involves the theoretical and empirical analysis of technology Policy as applied to the issue of energy transition. To address this so-called ""Grand Challenge"", the combination of market-based instruments with technology policy seems to be of critical importance."
1909733620	The purpose of this course is to engage students into multidisciplinary collaboration to tackle real world problems with a human centered approach.
1899816322	This course provides key concepts and tools to understand and influence behaviors of individuals and groups in organizations. Participants will acquire essential knowledge for developing their leadership potential in areas such as decision making, influence, motivation and team dynamics.
1581027726	This class is the foundation course in entrepreneurial management. The purpose of this course is to explore new venture creation by adopting a process perspective - from opportunity recognition to establishing a successful new firm.
1899737319	Students will learn core concepts that can make innovation projects more successful and profitable, and to then apply those concepts to real business cases of known successes and failures with a focus on the economic and organizational conditions that advance technological innovation by firms.
353834062	This course focuses on a general approach to project management while assessing risk approach at each step of the project.
1693707617	Global overview of Business Information Systems needs and offerings: from IS strategy definition to IS implementation projects management.
47997051	In this course students should gain a broad-based knowledge of the ever-changing world of information technology and how it relates to corporate business operations and strategy as well as to digital business innovation.
352624843	The course allows students to get familiarized with the basic tools and concepts of modern microeconomic analysis. Based on graphical reasoning and analytical calculus, it constantly links to real economic issues.
353945800	The course presents the process of negotiation, two principle strategies and the tactics involved in successfully enacting them. It will also show how cultural differences impact the process of negotiation and what strategies to expect from different cultural groups
353946213	In this course students learn how make an effective presentation, including how to make an appropriate introduction, organize information, assess and connect with diverse audiences, create effective visual support materials, close a presentation and survive and conquer a question and answer session.
229912643	The aims of the course are to explain how information helps investors to analyze the financial profile of a company, and to provide analytical tools for assisting managers in evaluating various decisions within economic organizations.
1581023265	This course is intended to provide a market-oriented framework for analyzing the major of financial decisions made by corporations. Lectures and readings will provide an introduction to present value techniques, capital budgeting, asset valuation, the financial decisions of firms, and derivatives.
352617902	This course focuses on dynamic models of random phenomena, and in particular, the most popular classes of such models: Markov chains and Markov decision processes. We will also study applications in queuing theory, finance, project management, etc.
1543121763	The course aims at providing knowledge and competences for the strategic management of innovation, by developing methodological capabilities for the early detection of both risks and opportunities linked with innovation dynamics, in the short and medium term, with all the necessary follow-up steps
840843791	High-tech entrepreneurship is a major topic of innovation thanks to the value creation of companies such as Microsoft, Intel, Genentech, Apple or Google. These companies did not exist forty years ago. Such an exceptional phenomenon is studied with case studies &amp; interaction with entrepreneurs.
1543121640	Supply-chain management within a firm is concerned with the flow of goods and services from firms to consumers. This course provides an overview of the economic drivers and technological possibilities for designing a successful supply-chain strategy, especially in view of information flows.
132448731	Research-oriented project in Management of Technology and Entrepreneurship carried out during a 25-week internship in industry, and upon which the student writes a master thesis.
1776627	Please refer to the French version
4145668	The students understand and apply the physics of semiconductor devices like Schottky and pn diodes, bipolar transistors, JFET and MOS devices. They use such devices in basic electronic circuits, for example in a CMOS inverter or a voltage amplifier.
23939045	Students will be able to use the electromechanical specific methods, to analyse the external characteristics of the main electric motors and to chose a motor for an electric drive.
400766326	This lecture presents various facets of modern optics.
1776702	The student will learn procedures and applications of modern microfabrication technologies, as practiced in a standardclean room, with focus on silicon mainstream and microsystems technologies.
1580272486	A biological system is composed of water, macromolecules and interfaces. Processes inside the cell depend on biomolecular interactions that are decomposed into elementary physical and chemical interactions. Organizing, quantifying, and contextualizing these interactions are the course objectives.
1776024041	This course gives an introduction to Lasers by both considering fundamental principles and applications. Topics that are covered include the theory of lasers, laser resonators and laser dynamics. In addition to the basic concepts, a variety of interesting laser systems and applications are covered
824206674	Overview of the dominant physical effects and scaling of laws that applies when downsizing sensors and actuators in microsystems. Show the limits and breakdown of scaling laws in miniaturization.Several examples taken from research articles are presented for each case.
1776047660	The student will learn procedures and applications of modern microfabrication technologies, as practiced in a clean room environment, in particular modern techniques that go beyond the classical steps of deposition, lithography and etching, with a focus on materials and multidisciplinarity.
71603578	Analysis of the relationship between the structure of the main microelectronic devices and their electrical characteristics and explanation of the role and behavior of the systems studied in an integrated circuit. Evolution of technology and microelectronic components.
824210739	This course introduces the basics of robotics. Different aspects related to robot architectures (Serial   Parallel -Cartesian), sensors, kinematics and dynamic modeling and control are presented. Each of these theoretical topics is linked to its practical and industrial context.
47233600	Real-world engineering applications must cope with a large dataset of dynamic variables, which cannot be well approximated by classical or deterministic models. This course gives an overview of methods from Machine Learning for the analysis of non-linear, highly noisy and multi dimensional data.
1582861537	"The student applies knowledge and know-how previously acquired in the classroom in the context of a research project that is consistent with his/her orientation (""Track"") choice."
1775907	The student applies the acquired skills to an academic or industrial project.
1775912	The student applies the acquired skills to an academic or industrial project.
47994028	Introduction to the basic techniques of image processing. Introduction to the development of image-processing software and to prototyping in JAVA. Application to real-world examples in industrial vision and biomedical imaging.
1658221961	The course is an introduction to the emerging field of flexible (bio)electronics. It will provide an overview of the materials and processes used to design and manufacture flexible circuits and sensors.  Applications encompass flexible displays, human-machine interfaces and neuroprosthetics.
1776050537	Students analyse the fundamental characteristics of optical detectors. Thermal and photoemissive devices as well as photodiodes and infrared sensors are studied. CCD and CMOS cameras are analysed in detail. Single photon detection is explained.
1659463240	This course gives the basics for understanding and engineering nanotechnology: physical background, materials, structuration and analysis.
23996074	This course covers the main applications of micro devices for life science and biomedical applications. The course is organized by application topic. It is also covering the basic physical, biological, chemical, technological concepts, which are presented as transversal introductory section
47830388	Introduction to geometrical and wave optics for understanding the functioning of optical microscopes and their advantages and limitations. How to choose the type of microscope and the imaging method that are best suited for investigating the biological sample of interest?
229613299	The student applies the acquired skills to an academic or industrial project.
1676570902	To get familiar with the state-of-the-art in medical and bio-instrumentation. To acquire basic understanding of related physiology associated to these instruments.
652078044	The student makes an industrial internship in a field where the microengineering competences are brought out
132424568	The student applies the acquired skills to an academic or industrial project.
72257890	This introduction to materials science and engineering is based on the most recent book of M. Ashby and co-authors. Given (in French) to all the students of the School of Engineering, it introduces the structure of materials and its influence on their structural and functional properties.
1774972	In this course, the tools to describe the materials not at the atom level but as a continuum are presented. The stress and deformation tensors, the conservation laws (mass, energy, momentum), the linear elasticity and the Newtonian flow are treated using examples of practical applications.
838974819	This lecture establishes the basic concepts of thermodynamics and defines the main state functions. The concepts are then applied to the study of phase transformations and to establish the phase diagram of mixtures.
1888084194	Introduction to processing-structure-property relationships in ceramics, plastics and composite materials, providing the foundation for materials and process selection in the manufacture of microengineering components.
352055084	The main objective of this course is to present the concepts allowing the understanding of the fundamental principles that enable to predict the properties of the materials. The goal is that with these concepts, one will be able to realize material design and/or to understand novel materials.
1771705517	Introduction to metals and alloys used in engineering, and to the relationships between their processing, their microstructure and their mechanical behaviour, taught with focus on the three main engineering metal alloy systems, namely alloys of aluminium, copper, and iron.
1774567	No description
1888393325	Macroscopic properties of solids are addressed using symmetry arguments, tensors, thermodynamics, and simple phenomenological models.
838978162	This lecture introduces the basic concepts used to describe the atomic or molecular structure of surfaces and interfaces and the underlying thermodynamic concepts. The influence of interfaces on the properties of materials is also discussed.
1771712588	Introduction to deformation mechanisms in inorganic materials: elasticity, plasticity and creep.
838976977	The course covers the production of ceramics and colloids from the basic scientific concepts and theories needed to understand the forming processes to the mechanisms and methods of sintering (firing) ceramics. Including the scientific principles behind the formation of colloidal dispersions.
838976529	Mechanical and physical properties of anisotropic materials and calculation tools are presented. Constituents, processing techniques and structure-processing-properties relationships are given for different types of organic matrix composites. Applications in transport,sport and energy are discussed.
838977426	This course of introduction to microscopy aims at giving an overview of the various techniques of microstructure and composition analysis of materials. It focuses in particular on electron and optical microscopy. This course is composed of lectures and practical demonstrations on microscopes.
838978869	Introduction to the principles of engineering polymers and their manufacturing techniques, providing the basis for the rational selection of plastic materials and processing methods for a given application.
838979534	The student applies the acquired skills to an academic or industrial projects.
24429568	The student will acquire an understanding of the basic concepts of materials in general and a deeper knowledge in metallic and nonmetallic inorganic materials and in polymers
1774522	Discussion of topical subjects related to the current use of cementitious materials.  Through a guided literature survey prepare a presentation in a group on a topical issue
1888395138	Fundamentals of quantum mechanics as applied to atoms, molecules, and solids. Electronic, optical, and magnetic properties of solids.
1888395622	This course covers elementary fracture mechanics and its application to the fracture of engineering materials.
